ID,SMILES,UX,UY,MOLWT,SOLUBILITY,LOGP,NHACCEPT,NHDONER,NHETEROATOMS,NROTABLEBONDS,FRACCSP3,TPSA
CHEMBL368473,Cn1c(=O)c2nc(-c3cccnc3)[nH]c2n(C)c1=O,7.697720527648926,7.747973918914795,257.25300000000004,-0.66,0.02229999999999982,6,1,7,1,0.16666666666666666,85.57
CHEMBL182940,CCN(C(=O)NCc1cccc(C)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,23.444154739379883,10.940205574035645,469.67300000000023,-1.15,6.213120000000007,2,1,4,9,0.3870967741935484,35.580000000000005
CHEMBL2031157,O=C(NC(Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,9.128458976745605,-0.26881423592567444,482.3670000000002,-1.12,4.667800000000003,4,3,8,8,0.16,91.32000000000001
CHEMBL380454,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC(C(N)=O)C1,6.084680080413818,15.622200012207031,429.8830000000003,-1.11,3.481700000000002,6,2,9,6,0.2857142857142857,93.37
CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,6.455330848693848,8.387157440185547,410.4000000000002,-1.1,1.8128000000000002,8,1,11,3,0.5,89.63
CHEMBL418226,CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,7.39439058303833,6.997382640838623,411.50900000000024,-1.63,4.948900000000004,5,1,6,6,0.28,76.58000000000001
CHEMBL2326624,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C2COCCN2)c1,7.499638557434082,6.368956089019775,576.1,-1.56,3.2135000000000016,9,3,13,9,0.28,123.58
CHEMBL130598,Nc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1,11.894014358520508,6.712992191314697,335.19000000000005,-0.46,4.276800000000002,3,2,6,3,0.0625,68.25
CHEMBL1401353,Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,7.487239360809326,6.184991359710693,289.31600000000003,-1.09,2.33202,5,1,7,3,0.07692307692307693,85.09
CHEMBL359810,Cc1c(-c2ccccc2F)c(=O)n(CC(N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,8.082210540771484,7.131520748138428,465.47500000000014,-0.39,4.151020000000003,5,1,8,6,0.15384615384615385,70.02000000000001
CHEMBL494505,CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,9.063464164733887,6.534071922302246,422.4600000000002,-0.6,2.3473999999999995,4,1,8,4,0.30434782608695654,86.37
CHEMBL111660,CCc1ccc(NC(=O)c2ccc3cc(C(=N)N)ccc3c2)cc1,7.142714500427246,5.2207136154174805,317.39200000000005,-2.07,3.9385700000000012,2,3,4,4,0.1,78.97
CHEMBL476578,CC(=O)NC1CCN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,2.0407402515411377,-0.8521336317062378,437.52300000000025,-2.06,3.826920000000003,7,2,9,6,0.391304347826087,87.97000000000001
CHEMBL372361,CSc1ccc(OCc2ccccc2)c(C(=O)Nc2ccc(C(=O)O)cn2)c1,-2.6759231090545654,-5.938741683959961,394.4520000000001,-0.7,4.333000000000002,5,2,7,7,0.09523809523809523,88.52
CHEMBL2113324,COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2C(Cc2c[nH]c3ccccc23)NC(=O)C2CCNCC2)c(OC)c1,7.606255531311035,6.398263931274414,631.781,-0.26,5.491000000000004,7,4,10,12,0.32432432432432434,121.88000000000001
CHEMBL1360977,COc1ccc(NC(=O)c2ccccn2)cc1,7.205017566680908,5.658193588256836,228.25100000000003,-0.17,2.3425000000000002,3,1,4,3,0.07692307692307693,51.22
CHEMBL346528,Oc1cc(-c2ccccc2)nc2ccnn12,7.762668609619141,7.969493865966797,211.224,-0.09,2.101899999999999,4,1,4,1,0.0,50.42
CHEMBL370252,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,7.8826775550842285,6.036396503448486,261.252,-0.11,2.346,3,1,5,1,0.2857142857142857,59.300000000000004
CHEMBL327151,O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,7.5565690994262695,4.999027729034424,330.387,-2.09,3.8839000000000024,3,1,4,6,0.09523809523809523,59.06
CHEMBL2316349,O=C(CC(c1ccccc1)S(=O)(=O)c1ccccc1)c1ccccc1,7.885357856750488,5.787275314331055,350.439,-2.96,4.474600000000003,3,0,4,6,0.09523809523809523,51.21
CHEMBL1951904,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,22.842451095581055,10.734870910644531,615.8840000000001,-0.05,6.031600000000007,5,0,7,12,0.4864864864864865,60.93000000000001
CHEMBL2036778,CCN1CCCC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,8.681084632873535,4.449505805969238,413.34900000000016,0.02,3.4014000000000024,3,1,8,3,0.5789473684210527,55.89000000000001
CHEMBL263664,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.048720359802246,3.173368453979492,341.8460000000001,-0.47,3.1517000000000017,4,2,6,3,0.3333333333333333,70.83
CHEMBL1594958,CNC(=O)N1c2ccccc2C=Cc2ccccc21,8.064678192138672,5.975255489349365,250.30100000000002,-0.42,3.6479000000000017,1,1,3,0,0.0625,32.34
CHEMBL1536248,CC(C)(C)C(O)C(Cc1ccccc1Cl)n1cncn1,8.045336723327637,6.622779846191406,293.798,-0.4,3.122300000000002,4,1,5,4,0.4666666666666667,50.94
CHEMBL111775,O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,7.615437984466553,5.650082111358643,429.5420000000002,0.18,2.605200000000001,7,4,8,12,0.36363636363636365,103.71000000000001
CHEMBL597424,O=C1NC(=O)C(Cc2cccc(Oc3ccccc3)c2)S1,8.245850563049316,6.868175506591797,299.351,-0.47,3.373000000000002,4,1,5,4,0.125,55.400000000000006
CHEMBL2030439,O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,5.297048568725586,9.740755081176758,414.462,-0.56,2.488200000000001,7,0,9,5,0.25,85.28
CHEMBL401193,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1,10.07624340057373,-9.306291580200195,589.8500000000003,-1.0,5.1925400000000055,5,1,8,8,0.5882352941176471,62.89000000000001
CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,7.997966289520264,7.359136581420898,318.7680000000001,-0.99,2.1306399999999996,7,1,8,3,0.2857142857142857,91.74
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,8.624295234680176,6.867249965667725,321.163,-0.75,3.1013000000000015,3,2,6,1,0.06666666666666667,61.69
CHEMBL188313,Clc1cccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,6.905982971191406,6.6024250984191895,349.8210000000001,-2.89,5.620700000000003,3,2,5,5,0.05,49.94
CHEMBL1809051,COc1cc(OC2CN(C(C)=O)C2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,15.759346008300781,-8.956683158874512,464.9130000000001,-2.77,3.806400000000002,8,1,10,6,0.21739130434782608,93.88000000000001
CHEMBL1164165,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,7.65319299697876,7.044490337371826,267.244,-2.72,2.4983000000000004,4,1,6,2,0.0,88.89
CHEMBL1200147,Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,10.736154556274414,9.504265785217285,418.45700000000016,-2.7,2.4913000000000007,8,2,9,4,0.2727272727272727,123.3
CHEMBL209522,Nc1ncnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,8.135642051696777,7.845429420471191,378.8700000000001,-2.7,2.8151000000000015,9,2,10,4,0.14285714285714285,102.74
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,7.105448246002197,14.323931694030762,530.4560000000004,-2.31,5.190380000000005,8,1,10,9,0.38461538461538464,82.88
CHEMBL1957266,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2,8.799802780151367,7.070713996887207,456.9990000000003,-1.24,5.531360000000006,7,0,8,3,0.391304347826087,69.37
CHEMBL1573309,CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,7.935227394104004,2.2418391704559326,307.4010000000001,-1.23,2.9851800000000006,5,1,5,5,0.3333333333333333,70.87
CHEMBL256060,CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,5.023677349090576,14.448077201843262,507.97800000000024,-2.31,4.2188000000000025,8,2,10,10,0.23076923076923078,109.70000000000002
CHEMBL104264,O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12,7.441084384918213,6.164609432220459,446.3700000000001,-1.21,3.5786000000000024,4,2,7,8,0.15,71.09
CHEMBL322640,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,5.870631217956543,7.733127117156982,448.35400000000016,-1.2,4.571900000000003,7,3,9,9,0.23809523809523808,82.54
CHEMBL2086692,Cc1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)C(C)C2)no1,19.804180145263672,5.545202732086182,392.4230000000002,-1.2,1.7288,10,0,10,5,0.3684210526315789,117.09000000000002
CHEMBL2036738,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCC2)o1,-2.140120267868042,6.6716628074646,481.9400000000003,-1.18,3.8723000000000027,7,2,10,6,0.3333333333333333,109.59000000000002
CHEMBL455428,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,1.9461921453475952,-0.4650734066963196,368.41600000000005,-1.15,3.471720000000002,6,2,8,5,0.2631578947368421,84.73
CHEMBL1762547,CCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,2.3313121795654297,8.410135269165039,504.63500000000033,-1.14,3.852120000000003,9,2,9,8,0.42857142857142855,86.22000000000001
CHEMBL1081917,Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O,8.291982650756836,5.257319450378418,479.4040000000004,-0.09,5.538620000000005,4,2,8,9,0.4166666666666667,78.87
CHEMBL528154,O=C1CSc2ccccc2N1,8.570584297180176,6.825826168060303,165.21699999999998,-0.06,1.7308,2,1,3,0,0.125,29.1
CHEMBL1712280,c1ccc(N2CC3COc4ccccc4C3=N2)cc1,7.886233806610107,7.136237144470215,250.30100000000002,-3.7,2.919500000000001,3,0,3,1,0.1875,24.83
CHEMBL215657,CC(C)(C)CNCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,8.155191421508789,7.809263229370117,448.02100000000013,-3.3,4.458500000000003,9,2,10,6,0.3684210526315789,94.54
CHEMBL1645493,CNC(=O)c1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,5.962691307067871,7.03880500793457,279.29900000000004,-0.51,1.9496999999999998,3,2,5,2,0.0625,74.85
CHEMBL568904,Cc1ccc2c(N)c(C(N)=O)sc2n1,8.727462768554688,7.841995716094971,207.258,-0.16,1.28582,4,2,5,1,0.1111111111111111,82.0
CHEMBL264666,c1nc(N2CCCCC2)c2nc[nH]c2n1,7.064165115356445,7.6205973625183105,203.24900000000002,-0.3,1.3431999999999997,4,1,5,1,0.5,57.7
CHEMBL1447534,Nc1cccc(S(=O)(=O)Nc2ccccc2)c1,7.057322978973389,6.421509742736816,248.30700000000004,0.01,2.0696,3,2,5,3,0.0,72.19
CHEMBL1896341,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,8.482158660888672,5.597537517547607,376.45300000000003,-2.05,2.603620000000001,3,1,7,5,0.3157894736842105,66.48
CHEMBL102726,c1ccc(CNc2ncnc3ccccc23)cc1,6.793234348297119,7.586339473724365,235.29000000000002,-1.0,3.241900000000001,3,1,3,3,0.06666666666666667,37.81
CHEMBL1940295,CCC(C)NC(=O)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,9.140284538269043,2.496520757675171,418.5370000000002,-0.95,3.815400000000003,4,2,5,5,0.4230769230769231,61.800000000000004
CHEMBL2094499,COc1ccccc1NC(=O)c1cc2ccccc2cc1O,7.515802383422852,5.819619178771973,293.322,-3.05,3.8063000000000025,3,2,4,3,0.05555555555555555,58.56
CHEMBL183406,CN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,23.51468849182129,10.932243347167969,441.61900000000014,-1.59,5.514600000000006,2,1,4,8,0.3448275862068966,35.580000000000005
CHEMBL256117,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,4.89091682434082,4.850211143493652,392.5280000000002,-1.58,4.630500000000004,5,2,6,5,0.2727272727272727,71.24999999999999
CHEMBL401875,Nc1ccccc1NC(=O)c1ccc(N2CCN(Cc3ccccc3)CC2)cc1,4.884678363800049,4.925718307495117,386.4990000000001,-1.55,3.843300000000003,4,2,5,5,0.20833333333333334,61.6
CHEMBL1602482,O=C(c1ccccc1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,10.203807830810547,5.2513933181762695,327.81100000000004,-1.54,4.0751000000000035,2,0,4,3,0.2631578947368421,37.38
CHEMBL595122,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2C(=O)CCC2=O)cc1,7.148595333099365,6.619396686553955,490.5410000000003,-1.52,3.8598000000000017,7,1,10,7,0.2,122.32
CHEMBL403225,CC(CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,9.373225212097168,7.288746356964111,400.8880000000001,-3.0,3.257100000000001,7,3,10,6,0.26666666666666666,90.9
CHEMBL448483,CC(NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,7.3905534744262695,7.173786163330078,320.311,-0.47,3.426700000000001,3,1,8,2,0.38461538461538464,41.46
CHEMBL1079428,Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,8.242417335510254,8.637874603271484,307.382,-1.07,3.341000000000001,6,1,6,2,0.0625,69.62
CHEMBL2059910,CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,6.588028430938721,6.6421003341674805,403.46800000000013,-1.06,1.6193999999999995,7,3,11,4,0.29411764705882354,130.38
CHEMBL1200211,c1ccc2oc(-c3cncc(-c4cnn(C5CCNCC5)c4)c3)nc2c1,10.703404426574707,9.467981338500977,345.4060000000001,-1.06,3.6778000000000013,6,1,6,3,0.25,68.77000000000001
CHEMBL573287,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc1,5.329161643981934,7.335190296173096,398.466,-2.89,5.699940000000005,6,1,6,6,0.125,69.16
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,7.505441665649414,6.922420978546143,346.8210000000001,-2.85,5.012600000000003,4,1,5,4,0.05,50.7
CHEMBL514980,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,9.385313034057617,8.814912796020508,424.5260000000001,-2.82,3.5154000000000014,5,3,8,9,0.18181818181818182,110.68
CHEMBL140689,CCn1c(=O)ccc2cnc(Nc3ccc(OC)c(OC)c3)nc21,7.536429405212402,6.6795854568481445,326.35600000000005,-2.8,2.5722000000000005,7,1,7,5,0.23529411764705882,78.27000000000001
CHEMBL2036596,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(Oc3ccccc3)c2)o1,-2.303659200668335,6.523212432861328,458.4780000000001,-2.7,4.089400000000003,9,2,10,7,0.16666666666666666,114.64000000000001
CHEMBL184052,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2cc1OC,7.231836318969727,13.293628692626953,499.5710000000004,-1.84,4.787920000000004,8,2,9,7,0.25,97.84000000000002
CHEMBL517427,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,8.606696128845215,5.465224742889404,385.3760000000001,-2.68,2.4578800000000003,8,1,9,5,0.3157894736842105,131.56
CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],8.580206871032715,5.520925998687744,388.4200000000001,-2.66,3.201800000000002,7,1,8,6,0.4,107.77000000000001
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.863426685333252,6.48551082611084,381.3790000000001,-2.66,3.5139200000000006,4,1,9,3,0.11764705882352941,77.98
CHEMBL2087085,CC1CN(c2nc(C3CC3)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,19.68480682373047,5.439785480499268,418.4610000000001,-1.84,2.2977800000000004,10,0,10,6,0.42857142857142855,117.09000000000002
CHEMBL168563,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2C(C)CNCCc2ccc3[nH]nnc3c2)c1,7.773066520690918,3.559819221496582,602.8270000000003,-2.62,7.337440000000007,4,3,7,9,0.4473684210526316,89.7
CHEMBL1400083,CCn1c2ccccc2c2cc(NC(=O)c3cc(C)on3)ccc21,7.89532995223999,2.0904500484466553,319.36400000000003,-2.6,4.363120000000003,4,1,5,3,0.15789473684210525,60.06
CHEMBL270995,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,8.077104568481445,6.289496421813965,441.46300000000025,-1.43,3.4165400000000004,8,2,10,7,0.3181818181818182,116.76000000000002
CHEMBL397688,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,15.647624969482422,0.6791484951972961,433.9170000000001,-2.49,2.171299999999999,5,4,9,6,0.3,105.66
CHEMBL268313,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,7.863984107971191,6.355301856994629,288.43100000000004,-1.39,3.8792000000000026,2,1,2,0,0.8421052631578947,37.3
CHEMBL379905,COCC(C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,6.258718013763428,15.9432954788208,447.8980000000002,-2.42,3.106600000000002,7,2,10,9,0.2857142857142857,102.60000000000001
CHEMBL291514,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,6.549710750579834,14.213387489318848,444.93800000000044,-1.7,5.429300000000005,6,1,8,8,0.391304347826087,59.51000000000001
CHEMBL2042444,CCc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1,6.12572717666626,7.018174171447754,249.31300000000002,-2.4,3.757500000000001,1,1,2,2,0.11764705882352941,32.86
CHEMBL1163879,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,10.44011116027832,5.130428791046143,341.38200000000006,-1.67,3.5694000000000026,3,0,5,4,0.3,46.61
CHEMBL2086675,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,19.082307815551758,5.10982608795166,371.4410000000001,-1.65,2.5077000000000007,7,0,8,4,0.47368421052631576,80.68
CHEMBL181858,C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,23.41374969482422,10.99901294708252,497.68300000000033,-1.27,6.079400000000007,3,1,5,11,0.34375,44.81000000000001
CHEMBL2010852,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2nc3ccccc3s2)CC1F,23.64262580871582,10.406254768371582,475.6110000000002,-2.04,3.3133000000000026,6,0,9,6,0.391304347826087,70.58000000000001
CHEMBL1549615,COc1cc2cc(-c3ccc(O)cc3O)nc(C)c2cc1OC,7.442934513092041,6.755720615386963,311.33700000000005,-2.92,3.638620000000002,5,2,5,3,0.16666666666666666,71.81
CHEMBL192894,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,8.440301895141602,7.770164966583252,296.326,-0.68,3.4719200000000017,4,3,5,3,0.11764705882352941,78.37
CHEMBL2030799,CNc1cccc(CCOc2ccc(CC(NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,9.115531921386719,-0.2891254127025604,471.9160000000001,-0.33,3.963000000000002,5,3,9,10,0.20833333333333334,100.55000000000001
CHEMBL1784355,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,9.057516098022461,5.846058368682861,371.4340000000002,-0.31,1.0477999999999994,5,1,9,6,0.5625,81.16
CHEMBL113690,CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21,7.9734110832214355,7.436885356903076,371.44100000000003,-1.07,2.8252000000000006,8,1,8,8,0.42105263157894735,97.31
CHEMBL281066,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,7.8521728515625,5.0117669105529785,575.7310000000001,-1.02,5.370820000000005,6,2,9,11,0.3125,106.5
CHEMBL319136,CN(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,3.5859861373901367,2.912950277328491,399.8780000000001,-1.64,2.6114999999999995,3,3,7,6,0.23809523809523808,85.43
CHEMBL250389,COC1CCN(C(=O)C2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,10.080462455749512,-9.303406715393066,644.9259999999998,-1.53,6.836140000000007,5,1,8,8,0.631578947368421,68.88
CHEMBL314260,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2C(C)CNCCc2ccncc2)c1,7.772595405578613,3.553067445755005,562.8020000000005,-0.88,7.461140000000007,3,2,5,9,0.4594594594594595,61.02
CHEMBL327027,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,7.721219062805176,8.036774635314941,220.275,-0.82,3.7437000000000022,1,1,2,2,0.0,28.68
CHEMBL1323607,COc1ccc(NC(=O)c2cc(C)no2)cc1,7.422236919403076,5.918979167938232,232.239,-0.8,2.24392,4,1,5,3,0.16666666666666666,64.36
CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCCN(C)C1,6.885087966918945,14.267387390136719,430.91100000000034,-0.77,4.895100000000005,6,1,8,6,0.36363636363636365,59.51
CHEMBL1951912,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,22.781349182128906,10.770872116088867,621.841,0.13,3.930100000000003,6,0,11,11,0.5806451612903226,95.07
CHEMBL2181753,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,7.897706508636475,4.681282043457031,500.5170000000002,0.14,5.739800000000004,3,2,9,9,0.25925925925925924,78.87
CHEMBL2171989,N#CCNC(=O)C1CCCCC1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,-3.8542726039886475,2.034097671508789,379.4640000000001,-0.86,1.6530599999999993,5,1,7,4,0.5238095238095238,100.22999999999999
CHEMBL505661,O=C(Nc1ccccc1)Nc1cnns1,7.328331470489502,5.435532093048096,220.25699999999998,-0.75,2.1821,4,2,6,2,0.0,66.91
CHEMBL57990,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,6.497360706329346,14.164663314819336,404.8730000000003,0.11,4.5050000000000034,6,1,8,8,0.3,59.51000000000001
CHEMBL304784,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O,7.719001770019531,6.163280963897705,383.53300000000013,0.15,1.9420000000000004,4,3,7,13,0.8,104.37
CHEMBL115405,O=C(NNC(=O)c1ccccc1)c1ccccc1,7.722487926483154,6.035459041595459,240.26200000000003,-0.74,1.7613999999999999,2,2,4,2,0.0,58.2
CHEMBL1706173,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)CCC(=O)N2C,6.9743146896362305,4.741730690002441,521.6660000000004,-0.86,3.5584000000000016,8,2,10,6,0.5714285714285714,102.92999999999999
CHEMBL477568,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,2.0135281085968018,-0.17588022351264954,419.53300000000024,-0.83,3.6415200000000025,7,1,8,5,0.391304347826087,79.18
CHEMBL198114,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,22.919567108154297,10.904867172241211,611.8300000000002,-0.76,4.539200000000004,6,1,10,12,0.40625,103.85999999999999
CHEMBL2010839,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)nc2)CC1,23.77808380126953,10.258827209472656,459.4760000000002,-0.74,2.741600000000001,7,0,11,6,0.4090909090909091,80.04
CHEMBL1571801,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccccc1F,7.550999641418457,7.496552467346191,295.32099999999997,-0.77,2.4329,5,2,6,3,0.0625,90.71
CHEMBL444810,O=C1NCCc2c1[nH]c1ccccc21,6.555719375610352,6.926380634307861,186.21400000000003,0.1,1.4537999999999998,1,2,3,0,0.18181818181818182,44.89
CHEMBL216053,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C,7.657615661621094,15.29636001586914,583.6400000000002,-0.88,4.283700000000003,9,4,13,15,0.3793103448275862,137.52
CHEMBL1569048,O=S(=O)(NCc1ccccc1)c1cccc2nonc12,7.299120903015137,6.256645202636719,289.3160000000001,-0.85,1.7013,5,1,7,4,0.07692307692307693,85.09
CHEMBL598194,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-9.02630615234375,3.148686408996582,384.8710000000001,-0.82,2.2253999999999996,5,3,8,4,0.3157894736842105,99.93
CHEMBL1907764,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCCN(C)C1,6.968308448791504,14.310242652893066,475.36200000000036,-0.77,5.004200000000005,6,1,8,6,0.36363636363636365,59.51
CHEMBL2035037,Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,7.94812536239624,9.35144329071045,353.469,-0.72,5.245200000000004,3,1,3,3,0.20833333333333334,43.84
CHEMBL1645490,O=c1cc(-c2cccnc2)[nH]c2ccccc12,6.027612686157227,7.028443336486816,222.247,0.13,2.5901000000000005,2,1,3,1,0.0,45.75
